Stkcd,Stknme,Annctime,Type,Suspdate_start,Susptime,Suspdate_end,Resmdate,Resmtime,Timeperd,Reason,
589,G 黔轮胎,2006/7/27,1,2006/7/27,9:30,2006/7/27,2006/7/28,9:30,4,董事会决议。董事会决议召开临时股东大会的通知;,
589,黔轮胎A,2007/1/17,1,2007/1/17,9:30,2007/1/17,2007/1/18,9:30,4,近期将有重大事项公布而申请停牌的公告;,
589,黔轮胎A,2007/1/18,1,2007/1/18,9:30,2007/1/18,2007/1/18,10:30,1,董事会决议召开临时股东大会的通知;非公开发行预案;,
589,黔轮胎A,2007/2/2,1,2007/2/2,9:30,2007/2/4,2007/2/5,9:30,4,董事会决议召开临时股东大会的通知;非公开发行预案;,
589,黔轮胎A,2007/3/13,1,2007/3/13,9:30,2007/3/13,2007/3/13,10:30,1,年度报告;董事会决议;监事会决议;董事会决议召开临时股东大会;,
589,黔轮胎A,2007/4/2,1,2007/4/2,9:30,2007/4/2,2007/4/3,9:30,4,年度报告;董事会决议;监事会决议;董事会决议召开临时股东大会;,
589,黔轮胎A,2008/1/24,1,2008/1/24,9:30,2008/1/24,2008/1/24,10:30,1,交易异常波动;,
589,黔轮胎A,2008/3/5,1,2008/3/5,9:30,2008/3/5,2008/3/5,10:30,1,"业绩快报,刊登业绩快报，每股净资产4.68元，净资产收益率7.29%，基本每股收益0.34元;",
589,黔轮胎A,2008/4/15,1,2008/4/15,9:30,2008/4/15,2008/4/16,9:30,4,召开2007年度股东大会，审议利润分配等议案，停牌一天;;,
589,黔轮胎A,2008/7/17,1,2008/7/17,9:30,2008/7/17,2008/7/18,9:30,4,召开2008年第一次临时股东大会，审议2008年申请发行短期融资券等议案，停牌一天;;,
589,黔轮胎A,2009/3/25,1,2009/3/25,9:30,2009/3/25,2009/3/26,9:30,4,"召开2009年第一次临时股东大会,审议董监事会换届选举的议案",
589,黔轮胎A,2009/5/8,1,2009/5/8,9:30,2009/5/10,2009/5/11,9:30,4,"召开2008年度股东大会,审议2008年度利润分配等议案",
589,黔轮胎A,2009/8/18,1,2009/8/18,9:30,2009/8/18,2009/8/18,10:30,1,刊登股票交易异常波动公告,
589,黔轮胎A,2009/9/7,1,2009/9/7,9:30,2009/9/7,2009/9/8,9:30,4,"召开2009年第二次临时股东大会,审议收购贵州轮胎厂国有土地使用权等议案",
589,黔轮胎A,2009/11/9,1,2009/11/9,9:30,2009/11/9,2009/11/10,9:30,4,"召开2009年第三次临时股东大会,审议选举巫志声先生为独立董事等议案",
589,黔轮胎A,2009/12/24,1,2009/12/24,9:30,2009/12/24,2009/12/25,9:30,4,被临时停牌的澄清公告,
589,黔轮胎A,2010/3/29,1,2010/3/29,9:30,2010/3/29,2010/3/30,9:30,4,因未刊登股东大会公告,
589,黔轮胎A,2010/4/15,1,2010/4/15,9:30,2010/4/15,2010/4/16,9:30,4,"召开2010年第一次临时股东大会,审议关于公司2010年配股方案等议案",
589,黔轮胎A,2010/7/26,1,2010/7/26,9:30,2010/7/26,2010/7/27,9:30,4,"召开2010年第二次临时股东大会,审议关于请求股东大会授权董事会全权决定和办理与发行本次短期融资券有关事宜等议案",
589,黔轮胎A,2010/9/27,1,2010/9/27,9:30,2010/9/27,2010/9/28,9:30,4,"召开2010年第三次临时股东大会,审议关于修改<贵州轮胎股份有限公司章程>的议案",
589,黔轮胎A,2011/1/11,1,2011/1/11,9:30,2011/1/18,2011/1/19,9:30,24,代销方式配股结果公告,
589,黔轮胎A,2011/2/18,1,2011/2/18,9:30,2011/2/20,2011/2/21,9:30,4,"召开2011年第一次临时股东大会,审议关于实施“高性能子午线轮胎生产线异地技术改造项目”等议案",
589,黔轮胎A,2011/5/16,1,2011/5/16,9:30,2011/5/16,2011/5/17,9:30,4,召开股东大会,
589,黔轮胎A,2011/5/20,1,2011/5/20,9:30,2011/5/22,2011/5/23,9:30,4,召开股东大会,
589,黔轮胎A,2011/9/5,1,2011/9/5,9:30,2011/9/5,2011/9/6,9:30,4,召开股东大会,
589,黔轮胎A,2011/10/17,1,2011/10/17,9:30,2011/10/17,2011/10/18,9:30,4,召开股东大会,
589,黔轮胎A,2012/5/15,1,2012/5/15,9:30,2012/5/15,2012/5/16,9:30,4,召开股东大会,
589,黔轮胎A,2015/7/8,1,2015/7/8,9:30,2015/7/13,2015/7/14,9:30,16,重大事项,
590,紫光古汉,2003/3/26,1,2003/3/26,9:30,2003/3/26,2003/3/26,10:30,1,年度报告等;,
590,紫光古汉,2003/4/16,1,2003/4/16,9:30,2003/4/16,2003/4/16,10:30,1,第一季报等;,
590,紫光古汉,2003/6/26,1,2003/6/26,9:30,2003/6/26,2003/6/27,9:30,4,因召开股东大会;;,
590,紫光古汉,2003/8/20,1,2003/8/20,9:30,2003/8/20,2003/8/20,10:30,1,中期报告等;,
590,紫光古汉,2003/10/29,1,2003/10/29,9:30,2003/10/29,2003/10/29,10:30,1,第三季报等;,
590,紫光古汉,2004/2/19,1,2004/2/19,9:30,2004/2/19,2004/2/19,10:30,1,判决或裁决;,
590,紫光古汉,2004/4/21,1,2004/4/21,9:30,2004/4/21,2004/4/21,10:30,1,年度报告。年度报告董事会决议公告;,
590,紫光古汉,2004/6/29,1,2004/6/29,9:30,2004/6/29,2004/6/30,9:30,4,因召开股东大会;;,
590,紫光古汉,2005/1/12,1,2005/1/12,9:30,2005/1/12,2005/1/12,10:30,1,业绩修正为预计盈利;,
590,紫光古汉,2005/4/21,1,2005/4/21,9:30,2005/4/21,2005/4/21,10:30,1,年度报告。一季度报告。董事会决议;,
590,紫光古汉,2005/6/10,1,2005/6/10,9:30,2005/6/12,2005/6/13,9:30,4,董事会决议会决议;,
590,紫光古汉,2005/7/28,1,2005/7/28,9:30,2005/7/28,2005/7/28,10:30,1,半年度报告。董事会决议会议;,
590,紫光古汉,2006/5/8,1,2006/5/8,9:30,2006/5/22,2006/5/23,9:30,44,年度报告。一季度报告。董事会决议;,
590,紫光古汉,2006/5/23,1,2006/5/23,9:30,2006/5/23,2006/5/23,10:30,1,定期报告的补充公告。审计报告摘要或全文;,
590,紫光古汉,2006/6/26,1,2006/6/26,9:30,2006/7/13,2006/7/14,9:30,56,关于股权分置改革的董事会决议公告;,
590,紫光古汉,2006/6/30,1,2006/6/30,9:30,2006/7/2,2006/7/3,9:30,4,董事会决议。监事会决议。董事会决议召开临时股东大会的通知;,
590,紫光古汉,2006/7/13,1,2006/7/13,9:30,2006/7/13,2006/7/14,9:30,4,变更股东大会召开方式与时间公告;,
590,紫光古汉,2006/7/18,1,2006/7/18,9:30,2006/7/18,2006/7/18,10:30,1,预计亏损公告;,
590,紫光古汉,2006/7/21,1,2006/7/21,9:30,2006/8/30,2006/8/31,9:30,116,相关股东会议特别提示公告(股权登记日次日起停牌);,
590,G 古汉,2006/8/7,1,2006/8/7,9:30,2006/8/7,2006/8/8,9:30,4,相关股东会议延期公告;,
590,紫光古汉,2006/12/28,1,2006/12/28,9:30,2006/12/28,2006/12/29,9:30,4,董事会决议。董事会决议召开临时股东大会的通知;,
590,紫光古汉,2007/3/12,1,2007/3/12,9:30,2007/3/12,2007/3/12,10:30,1,异常波动;,
590,紫光古汉,2007/3/14,1,2007/3/14,9:30,2007/4/25,2007/4/26,9:30,124,近期将有重大事项公布而申请停牌的公告;,
590,紫光古汉,2007/4/26,1,2007/4/26,9:30,2007/4/26,2007/4/26,10:30,1,董事会决议;其它一般交易的首次披露;,
590,紫光古汉,2007/4/27,1,2007/4/27,9:30,2007/5/23,2007/5/24,9:30,56,近期将有重大事项公布而申请停牌的公告;,
590,紫光古汉,2007/5/24,1,2007/5/24,9:30,2007/5/24,2007/5/24,10:30,1,自愿性信息披露公告;,
590,紫光古汉,2007/5/28,1,2007/5/28,9:30,2007/5/28,2007/5/28,10:30,1,证监会或本所认定的交易异常波动;,
590,紫光古汉,2007/5/31,1,2007/5/31,9:30,2007/5/31,2007/5/31,10:30,1,证监会或本所认定的交易异常波动;,
590,紫光古汉,2007/6/11,1,2007/6/11,9:30,2007/6/11,2007/6/11,10:30,1,证监会或本所认定的交易异常波动;,
590,紫光古汉,2007/6/26,1,2007/6/26,9:30,2007/6/26,2007/6/27,9:30,4,董事会决议召开年度股东大会通知;,
590,紫光古汉,2007/8/17,1,2007/8/17,9:30,2007/8/17,2007/8/17,10:30,1,董事会决议;一般购买、出售资产的首次披露;;,
590,紫光古汉,2007/8/28,1,2007/8/28,9:30,2007/8/30,2007/8/31,9:30,12,近期将有重大事项公布而申请停牌的公告;;,
590,紫光古汉,2007/8/31,1,2007/8/31,9:30,2007/8/31,2007/8/31,10:30,1,半年度报告;董事会决议;监事会决议;;,
590,紫光古汉,2008/1/30,1,2008/1/30,9:30,2008/1/30,2008/1/30,10:30,1,业绩大幅增加公告;,
590,紫光古汉,2008/3/7,1,2008/3/7,9:30,2008/3/9,2008/3/10,9:30,4,"召开股东大会,召开2008年第一次临时股东大会，审议重大出售、置换资产暨关联交易等议案;",
590,紫光古汉,2008/3/28,1,2008/3/28,9:30,2008/3/28,2008/3/28,10:30,1,年度报告;,
590,紫光古汉,2008/6/11,1,2008/6/11,9:30,2008/6/11,2008/6/12,9:30,4,召开2007年度股东大会，审议利润分配等议案;,
590,紫光古汉,2008/7/15,1,2008/7/15,9:30,2008/7/15,2008/7/15,10:30,1,刊登预计2008年1-6月可实现净利润较上年同期增长100％-130％的公告，停牌一小时;;,
590,紫光古汉,2009/4/10,1,2009/4/10,9:30,2009/5/6,2009/5/7,9:30,72,重大事项,
590,紫光古汉,2009/7/28,1,2009/7/28,9:30,2009/7/28,2009/7/29,9:30,4,"召开2009年第一次临时股东大会,审议关于更换公司董事等议案",
590,紫光古汉,2009/8/10,1,2009/8/10,9:30,2009/8/11,2009/8/12,9:30,8,临时停牌,
590,紫光古汉,2009/8/31,1,2009/8/31,9:30,2009/8/31,2009/8/31,10:30,1,刊登股票交易异常波动公告,
590,紫光古汉,2009/9/28,1,2009/9/28,9:30,2009/9/28,2009/9/29,9:30,4,未刊登股东大会决议公告,
590,紫光古汉,2010/4/7,1,2010/4/7,9:30,2010/4/7,2010/4/8,10:30,5,重大事项,
590,紫光古汉,2010/4/8,1,2010/4/8,9:30,2010/4/8,2010/4/8,10:30,1,刊登股票交易异常波动公告,
590,紫光古汉,2010/4/26,1,2010/4/26,9:30,2010/4/26,2010/4/27,9:30,4,"召开2010年第一次临时股东大会,审议关于变更公司会计估计等议案",
590,紫光古汉,2010/4/30,1,2010/4/30,9:30,2010/6/8,2010/6/9,9:30,108,重大事项,
590,紫光古汉,2010/6/30,1,2010/6/30,9:30,2010/6/30,2010/7/1,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配等议案",
590,紫光古汉,2010/8/23,1,2010/8/23,9:30,2010/8/24,2010/8/25,9:30,8,重大事项,
590,紫光古汉,2010/8/25,1,2010/8/25,9:30,2010/8/25,2010/8/25,10:30,1,交易异常波动,
590,紫光古汉,2010/12/24,1,2010/12/24,9:30,2010/12/26,2010/12/27,9:30,4,"召开2010年第二次临时股东大会,审议关于增补第五届董事会董事等议案",
590,紫光古汉,2011/6/9,1,2011/6/9,9:30,2011/6/9,2011/6/10,9:30,4,召开股东大会,
590,紫光古汉,2012/3/2,1,2012/3/2,9:30,2012/3/4,2012/3/5,9:30,4,召开股东大会,
590,紫光古汉,2012/6/18,1,2012/6/18,9:30,2012/6/18,2012/6/19,9:30,4,召开股东大会,
590,紫光古汉,2012/7/27,1,2012/7/27,9:30,2012/7/29,2012/7/30,9:30,4,重大事项,
590,紫光古汉,2013/5/28,1,2013/5/28,9:30,2013/6/3,2013/6/4,9:30,20,重大事项,
590,紫光古汉,2014/6/13,1,2014/6/13,9:30,2014/6/17,2014/6/18,9:30,12,"临时停牌,重大事项",
590,紫光古汉,2014/12/22,1,2014/12/22,9:30,2015/1/27,2015/1/28,9:30,100,"临时停牌,重大事项",
590,紫光古汉,2015/4/30,1,2015/4/30,9:30,2015/5/3,2015/5/4,9:30,4,实行退市风险警示公告,
590,*ST 古汉,2015/7/27,1,2015/7/27,9:30,2015/10/8,2015/10/9,9:30,188,"临时停牌,重大事项",
590,*ST 古汉,2016/4/11,1,2016/4/11,9:30,2016/4/11,2016/4/12,9:30,4,撤销退市风险警示公告,
590,启迪古汉,2018/4/16,1,2018/4/16,9:30,2018/5/7,2018/5/8,9:30,56,"临时停牌,重大事项",
590,启迪古汉,2019/2/25,1,2019/2/25,9:30,2019/3/10,2019/3/11,9:30,40,"临时停牌,重大事项",
591,桐君阁,2003/4/18,1,2003/4/18,9:30,2003/4/18,2003/4/18,10:30,1,澄清公告等;,
591,桐君阁,2003/5/13,1,2003/5/13,9:30,2003/5/13,2003/5/14,9:30,4,因召开股东大会;;,
591,桐君阁,2003/7/25,1,2003/7/25,9:30,2003/7/25,2003/7/25,10:30,1,中期报告等;,
591,桐君阁,2003/8/26,1,2003/8/26,9:30,2003/8/26,2003/8/27,9:30,4,因召开股东大会;;,
591,桐君阁,2004/2/10,1,2004/2/10,9:30,2004/2/10,2004/2/10,10:30,1,董事会决议召开临时股东大会的决议通知;,
591,桐君阁,2004/3/12,1,2004/3/12,9:30,2004/3/14,2004/3/15,9:30,4,因召开股东大会;;,
591,桐君阁,2004/4/2,1,2004/4/2,9:30,2004/4/2,2004/4/2,10:30,1,一般关联交易;,
591,桐君阁,2004/4/28,1,2004/4/28,9:30,2004/4/28,2004/4/29,9:30,4,因召开股东大会;;,
591,桐君阁,2004/10/19,1,2004/10/19,9:30,2004/10/19,2004/10/19,10:30,1,第三季报。关联双方共同投资。监事会决议;,
591,桐君阁,2004/11/10,1,2004/11/10,9:30,2004/11/10,2004/11/10,10:30,1,持有上市公司5%以上股份的股东所持股份;,
591,桐君阁,2004/11/26,1,2004/11/26,9:30,2004/11/28,2004/11/29,9:30,4,因召开股东大会;;,
591,桐君阁,2005/4/15,1,2005/4/15,9:30,2005/4/17,2005/4/18,9:30,4,因召开股东大会;;,
591,桐君阁,2005/9/20,1,2005/9/20,9:30,2005/9/20,2005/9/21,9:30,4,董事会决议召开临时股东大会的决议;,
591,桐君阁,2006/4/14,1,2006/4/14,9:30,2006/4/16,2006/4/17,9:30,4,年度报告。董事会决议。监事会决议;,
591,桐君阁,2006/5/18,1,2006/5/18,9:30,2006/5/18,2006/5/19,9:30,4,一季度报告。董事会决议。董事会决议召开临时股东大会的通知;,
591,桐君阁,2006/6/5,1,2006/6/5,9:30,2006/6/5,2006/6/6,9:30,4,董事会决议。董事会决议召开临时股东大会的通知;,
591,桐君阁,2006/7/3,1,2006/7/3,9:30,2006/7/4,2006/7/5,9:30,8,不能如期刊登临时报告的停牌公告;,
591,桐君阁,2006/7/5,1,2006/7/5,9:30,2006/7/5,2006/7/5,10:30,1,董事会关于公司控制权变更处于筹划阶段的提示性公告;,
591,桐君阁,2006/9/26,1,2006/9/26,9:30,2006/9/26,2006/9/27,9:30,4,董事会决议。变更股东大会召开方式与时间公告;,
591,S 桐君阁,2006/10/30,1,2006/10/30,9:30,2006/11/19,2006/11/20,9:30,60,进行股权分置改革的提示性公告;,
591,S 桐君阁,2006/11/6,1,2006/11/6,9:30,2006/11/6,2006/11/7,9:30,4,三季度报告。董事会决议。董事会决议召开临时股东大会通知;,
591,S 桐君阁,2006/11/20,1,2006/11/20,9:30,2006/11/20,2006/11/20,10:30,1,其它股权相关公告;,
591,S 桐君阁,2006/12/15,1,2006/12/15,9:30,2006/12/15,2006/12/15,10:30,1,中止或取消股权转让协议公告;,
591,S 桐君阁,2006/12/18,1,2006/12/18,9:30,2007/1/7,2007/1/8,9:30,48,进行股权分置改革的提示性公告;,
591,S 桐君阁,2007/1/5,1,2007/1/5,9:30,2007/1/7,2007/1/8,9:30,4,修改对价方案的沟通结果公告;,
591,S 桐君阁,2007/1/15,1,2007/1/15,9:30,2007/1/31,2007/2/1,9:30,52,变更股东大会地点公告;相关股东会议特别提示公告;,
591,S 桐君阁,2007/1/22,1,2007/1/22,9:30,2007/1/22,2007/1/23,9:30,4,关于股权分置改革的董事会决议公告;股权分置改革;,
591,桐君阁,2007/3/2,1,2007/3/2,9:30,2007/3/4,2007/3/5,9:30,4,董事会决议;董事会决议召开临时股东大会的通知;,
591,桐君阁,2007/3/16,1,2007/3/16,9:30,2007/3/16,2007/3/16,10:30,1,年度报告;董事会决议;监事会决议;董事会决议召开临时股东大会;,
591,桐君阁,2007/4/18,1,2007/4/18,9:30,2007/4/18,2007/4/19,9:30,4,年度报告;董事会决议;监事会决议;董事会决议召开临时股东大会;,
591,桐君阁,2007/8/15,1,2007/8/15,9:30,2007/8/15,2007/8/16,9:30,4,董事会决议;监事会决议;董事会决议召开临时股东大会;,
591,桐君阁,2007/8/30,1,2007/8/30,9:30,2007/8/30,2007/8/31,9:30,4,不能如期刊登临时报告的停牌公告;;,
591,桐君阁,2007/8/31,1,2007/8/31,9:30,2007/8/31,2007/8/31,10:30,1,证监会或本所认定的交易异常波动;;,
591,桐君阁,2007/10/25,1,2007/10/25,9:30,2007/10/25,2007/10/26,9:30,4,董事会决议;董事会决议召开临时股东大会的通知;;,
591,桐君阁,2007/11/2,1,2007/11/2,9:30,2007/11/2,2007/11/2,10:30,1,证监会或本所认定的交易异常波动;;,
591,桐君阁,2007/11/6,1,2007/11/6,9:30,2007/11/6,2007/11/7,9:30,4,三季度报告;董事会决议;董事会决议召开临时股东大会;,
591,桐君阁,2008/3/17,1,2008/3/17,9:30,2008/3/17,2008/3/17,10:30,1,年度报告;,
591,桐君阁,2008/4/17,1,2008/4/17,9:30,2008/4/17,2008/4/18,9:30,4,召开2007年度股东大会，审议利润分配等议案，停牌一天。;,
591,桐君阁,2008/8/19,1,2008/8/19,9:30,2008/8/19,2008/8/20,9:30,4,召开2007年度股东大会，审议控股子公司为关联企业提供担保等议案;,
591,桐君阁,2008/9/18,1,2008/9/18,9:30,2008/9/18,2008/9/19,9:30,4,召开2008年第二次临时股东大会，审议董监事会换届选举的议案;,
591,桐君阁,2008/11/12,1,2008/11/12,9:30,2008/11/12,2008/11/13,9:30,4,"召开2008年第三次临时股东大会,审议为控股子公司提供担保的议案;",
591,桐君阁,2008/12/31,1,2008/12/31,9:30,2009/1/4,2009/1/5,9:30,4,"召开2008年第四次临时股东大会,审议收购四川天诚药业部分股权的议案;",
591,桐君阁,2009/1/16,1,2009/1/16,9:30,2009/1/18,2009/1/19,9:30,4,"召开2009年第一次临时股东大会,审议为实际控制人提供担保的议案;",
591,桐君阁,2009/4/16,1,2009/4/16,9:30,2009/4/16,2009/4/17,9:30,4,"召开2008年度股东大会,审议2008年度利润分配等议案",
591,桐君阁,2009/5/5,1,2009/5/5,9:30,2009/5/5,2009/5/6,9:30,4,"召开2009年第二次临时股东大会,审议控股子公司为公司控股股东提供担保的议案",
591,桐君阁,2009/5/27,1,2009/5/27,9:30,2009/5/31,2009/6/1,9:30,4,"召开2009年第三次临时股东大会,审议聘请程源伟先生为独立董事等议案",
591,桐君阁,2009/6/25,1,2009/6/25,9:30,2009/6/25,2009/6/26,9:30,4,"召开2009年第四次临时股东大会,审议为西南药业股份有限公司提供担保等议案",
591,桐君阁,2009/11/20,1,2009/11/20,9:30,2009/11/22,2009/11/23,9:30,4,临时停牌,
591,桐君阁,2009/12/8,1,2009/12/8,9:30,2009/12/8,2009/12/9,9:30,4,"召开2009年第五次临时股东大会,审议为太极集团有限公司提供担保等议案",
591,桐君阁,2009/12/17,1,2009/12/17,9:30,2009/12/17,2009/12/17,10:30,1,交易异常波动,
591,桐君阁,2010/2/26,1,2010/2/26,9:30,2010/2/28,2010/3/1,9:30,4,"召开2010年第一次临时股东大会,审议聘请2009年度审计机构的议案",
591,桐君阁,2010/4/15,1,2010/4/15,9:30,2010/4/15,2010/4/16,9:30,4,"召开2009年年度股东大会,审议2009年度利润分配方案等议案",
591,桐君阁,2010/10/26,1,2010/10/26,9:30,2010/10/26,2010/10/27,9:30,4,"召开2010年第二次临时股东大会,审议关于公司为控股子公司四川太极大药房连锁有限公司提供担保等议案",
591,桐君阁,2010/11/19,1,2010/11/19,9:30,2010/11/21,2010/11/22,9:30,4,"召开2010年第三次临时股东大会,审议关于对重庆西部医药商城有限公司增资等议案",
591,桐君阁,2011/4/14,1,2011/4/14,9:30,2011/4/14,2011/4/15,9:30,4,"召开2010年年度股东大会,审议2010年度利润分配预案等议案",
591,桐君阁,2011/8/11,1,2011/8/11,9:30,2011/8/11,2011/8/12,9:30,4,召开股东大会,
591,桐君阁,2011/10/18,1,2011/10/18,9:30,2011/10/18,2011/10/19,9:30,4,召开股东大会,
591,桐君阁,2011/11/30,1,2011/11/30,9:30,2011/12/1,2011/12/2,9:30,8,"临时停牌,澄清公告",
591,桐君阁,2012/4/12,1,2012/4/12,9:30,2012/4/12,2012/4/13,9:30,4,召开股东大会,
591,桐君阁,2012/5/4,1,2012/5/4,9:30,2012/5/6,2012/5/7,9:30,4,召开股东大会,
591,桐君阁,2012/11/7,1,2012/11/7,9:30,2012/11/8,2012/11/9,9:30,8,"临时停牌,重大事项",
591,桐君阁,2013/5/13,1,2013/5/13,9:30,2013/5/14,2013/5/15,9:30,8,"临时停牌,澄清公告",
591,桐君阁,2014/6/24,1,2014/6/24,9:30,2014/7/20,2014/7/21,9:30,76,重大事项,
591,桐君阁,2014/12/17,1,2014/12/17,9:30,2015/4/16,2015/4/17,9:30,316,"临时停牌,重大事项",
591,桐君阁,2015/11/19,1,2015/11/19,9:30,2015/11/29,2015/11/30,9:30,28,"临时停牌,重大事项",
592,ST 昌源,2003/1/8,1,2003/1/8,9:30,2003/1/8,2003/1/8,10:30,1,每月风险提示公告等;,
592,ST 昌源,2003/2/12,1,2003/2/12,9:30,2003/2/12,2003/2/12,10:30,1,持有上市公司5%以上股份的股东所持股份被质疑;,
592,ST 昌源,2003/2/19,1,2003/2/19,9:30,2003/2/19,2003/2/20,9:30,4,因召开股东大会;;,
592,ST 昌源,2003/2/20,1,2003/2/20,9:30,2003/2/20,2003/2/21,9:30,4,增加、变更或否决议案的股东大会决议公告等;,
592,ST 昌源,2003/2/21,1,2003/2/21,9:30,2003/2/21,2003/2/21,10:30,1,被临时停牌刊登的澄清公告等;,
592,ST 昌源,2003/3/5,1,2003/3/5,9:30,2003/3/5,2003/3/5,10:30,1,上市公司发生重大诉讼或仲裁事项被受理等;,
592,ST 昌源,2003/4/18,1,2003/4/18,9:30,2003/4/20,2003/4/21,9:30,4,因召开股东大会;;,
592,ST 昌源,2003/4/29,1,2003/4/29,9:30,2003/4/29,2003/4/29,10:30,1,连续三个交易日达到涨幅限制等;,
592,ST 昌源,2003/4/30,1,2003/4/30,9:30,2003/4/30,2003/4/30,10:30,1,第一季报等;,
592,ST 昌源,2003/6/25,1,2003/6/25,9:30,2003/6/25,2003/6/25,10:30,1,遗漏等;,
592,ST 昌源,2003/6/26,1,2003/6/26,9:30,2003/6/26,2003/6/26,10:30,1,遗漏等;,
592,ST 昌源,2003/6/30,1,2003/6/30,9:30,2003/6/30,2003/7/1,9:30,4,因召开股东大会;;,
592,ST 昌源,2003/7/1,1,2003/7/1,9:30,2003/7/1,2003/7/1,10:30,1,第一次预亏公告等;,
592,ST 昌源,2003/10/30,1,2003/10/30,9:30,2003/10/30,2003/10/30,10:30,1,第三季报等;,
592,ST 昌源,2003/11/11,1,2003/11/11,9:30,2003/11/11,2003/11/11,10:30,1,"连续三个交易日达到跌幅限制等,判决或裁决等;",
592,ST 昌源,2003/12/23,1,2003/12/23,9:30,2003/12/23,2003/12/23,10:30,1,连续三个交易日达到跌幅限制等;,
592,ST 昌源,2004/2/26,1,2004/2/26,9:30,2004/2/26,2004/2/26,10:30,1,上市公司发生重大诉讼或仲裁事项被受理;,
592,ST 昌源,2004/3/2,1,2004/3/2,9:30,2004/3/2,2004/3/2,10:30,1,关于出售资产的董事会决议公告;,
592,ST 昌源,2004/3/19,1,2004/3/19,9:30,2004/3/19,2004/3/19,10:30,1,关于资产置换的董事会决议公告;,
